"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHN","TRADEGOOD","EXP","MLN_USD","A","2009",1119091,
"CHN","TRADEGOOD","EXP","MLN_USD","A","2010",1478073,
"CHN","TRADEGOOD","EXP","MLN_USD","A","2011",1807806,
"CHN","TRADEGOOD","EXP","MLN_USD","A","2012",1973516,
"CHN","TRADEGOOD","EXP","MLN_USD","A","2013",2148589,
"CHN","TRADEGOOD","EXP","MLN_USD","A","2014",2243761,
"CHN","TRADEGOOD","EXP","MLN_USD","A","2015",2142754,
"CHN","TRADEGOOD","EXP","MLN_USD","A","2016",1989519,
"CHN","TRADEGOOD","EXP","MLN_USD","A","2017",2216214,
"CHN","TRADEGOOD","EXP","MLN_USD","A","2018",2417443,
"IND","TRADEGOOD","EXP","MLN_USD","A","2007",153136.3,
"IND","TRADEGOOD","EXP","MLN_USD","A","2008",197688.6,
"IND","TRADEGOOD","EXP","MLN_USD","A","2009",167644.3,
"IND","TRADEGOOD","EXP","MLN_USD","A","2010",230733.4,
"IND","TRADEGOOD","EXP","MLN_USD","A","2011",307189.2,
"IND","TRADEGOOD","EXP","MLN_USD","A","2012",301464.8,
"IND","TRADEGOOD","EXP","MLN_USD","A","2013",319700.8,
"IND","TRADEGOOD","EXP","MLN_USD","A","2014",328381.1,
"IND","TRADEGOOD","EXP","MLN_USD","A","2015",272148.5,
"IND","TRADEGOOD","EXP","MLN_USD","A","2016",268615.6,
"IND","TRADEGOOD","EXP","MLN_USD","A","2017",304165.1,
"IND","TRADEGOOD","EXP","MLN_USD","A","2018",332139.8,
"IDN","TRADEGOOD","EXP","MLN_USD","A","2007",111302.7,
"IDN","TRADEGOOD","EXP","MLN_USD","A","2008",132225.5,
"IDN","TRADEGOOD","EXP","MLN_USD","A","2009",113266.4,
"IDN","TRADEGOOD","EXP","MLN_USD","A","2010",149965.8,
"IDN","TRADEGOOD","EXP","MLN_USD","A","2011",191108.7,
"IDN","TRADEGOOD","EXP","MLN_USD","A","2012",187346.5,
"IDN","TRADEGOOD","EXP","MLN_USD","A","2013",182089.2,
"IDN","TRADEGOOD","EXP","MLN_USD","A","2014",175292.8,
"IDN","TRADEGOOD","EXP","MLN_USD","A","2015",149124.5,
"IDN","TRADEGOOD","EXP","MLN_USD","A","2016",144469.8,
"IDN","TRADEGOOD","EXP","MLN_USD","A","2017",168882.5,
"IDN","TRADEGOOD","EXP","MLN_USD","A","2018",180725,
"ISR","TRADEGOOD","EXP","MLN_USD","A","2007",51302.4,
"ISR","TRADEGOOD","EXP","MLN_USD","A","2008",58590.1,
"ISR","TRADEGOOD","EXP","MLN_USD","A","2009",46717.3,
"ISR","TRADEGOOD","EXP","MLN_USD","A","2010",56241.4,
"ISR","TRADEGOOD","EXP","MLN_USD","A","2011",63097.6,
"ISR","TRADEGOOD","EXP","MLN_USD","A","2012",60765,
"ISR","TRADEGOOD","EXP","MLN_USD","A","2013",62969.9,
"ISR","TRADEGOOD","EXP","MLN_USD","A","2014",63212.7,
"ISR","TRADEGOOD","EXP","MLN_USD","A","2015",57113.5,
"ISR","TRADEGOOD","EXP","MLN_USD","A","2016",55579.4,
"ISR","TRADEGOOD","EXP","MLN_USD","A","2017",57173.3,
"ISR","TRADEGOOD","EXP","MLN_USD","A","2018",58879,
"RUS","TRADEGOOD","EXP","MLN_USD","A","2007",346530.5,
"RUS","TRADEGOOD","EXP","MLN_USD","A","2008",466298,
"RUS","TRADEGOOD","EXP","MLN_USD","A","2009",297154.6,
"RUS","TRADEGOOD","EXP","MLN_USD","A","2010",392674.2,
"RUS","TRADEGOOD","EXP","MLN_USD","A","2011",515409.1,
"RUS","TRADEGOOD","EXP","MLN_USD","A","2012",527433.9,
"RUS","TRADEGOOD","EXP","MLN_USD","A","2013",521835.5,
"RUS","TRADEGOOD","EXP","MLN_USD","A","2014",496806.1,
"RUS","TRADEGOOD","EXP","MLN_USD","A","2015",341419.1,
"RUS","TRADEGOOD","EXP","MLN_USD","A","2016",281709,
"RUS","TRADEGOOD","EXP","MLN_USD","A","2017",353102.4,
"RUS","TRADEGOOD","EXP","MLN_USD","A","2018",443129.9,
"SVN","TRADEGOOD","EXP","MLN_USD","A","2007",26719.22,
"SVN","TRADEGOOD","EXP","MLN_USD","A","2008",29284.38,
"SVN","TRADEGOOD","EXP","MLN_USD","A","2009",22621.55,
"SVN","TRADEGOOD","EXP","MLN_USD","A","2010",24674.87,
"SVN","TRADEGOOD","EXP","MLN_USD","A","2011",29259.33,
"SVN","TRADEGOOD","EXP","MLN_USD","A","2012",27321.25,
"SVN","TRADEGOOD","EXP","MLN_USD","A","2013",28796.19,
"SVN","TRADEGOOD","EXP","MLN_USD","A","2014",30464.71,
"SVN","TRADEGOOD","EXP","MLN_USD","A","2015",26666.99,
"SVN","TRADEGOOD","EXP","MLN_USD","A","2016",27635.75,
"SVN","TRADEGOOD","EXP","MLN_USD","A","2017",32102.1,
"SVN","TRADEGOOD","EXP","MLN_USD","A","2018",36743.18,
"ZAF","TRADEGOOD","EXP","MLN_USD","A","2007",78536.17,
"ZAF","TRADEGOOD","EXP","MLN_USD","A","2008",88219.63,
"ZAF","TRADEGOOD","EXP","MLN_USD","A","2009",69540.91,
"ZAF","TRADEGOOD","EXP","MLN_USD","A","2010",91358.52,
"ZAF","TRADEGOOD","EXP","MLN_USD","A","2011",109466.4,
"ZAF","TRADEGOOD","EXP","MLN_USD","A","2012",100168.7,
"ZAF","TRADEGOOD","EXP","MLN_USD","A","2013",96757.18,
"ZAF","TRADEGOOD","EXP","MLN_USD","A","2014",93504.12,
"ZAF","TRADEGOOD","EXP","MLN_USD","A","2015",80692.66,
"ZAF","TRADEGOOD","EXP","MLN_USD","A","2016",76288.63,
"ZAF","TRADEGOOD","EXP","MLN_USD","A","2017",87700.88,
"ZAF","TRADEGOOD","EXP","MLN_USD","A","2018",94244.59,
"EA19","TRADEGOOD","EXP","MLN_USD","A","2007",2047956,
"EA19","TRADEGOOD","EXP","MLN_USD","A","2008",2279316,
"EA19","TRADEGOOD","EXP","MLN_USD","A","2009",1776623,
"EA19","TRADEGOOD","EXP","MLN_USD","A","2010",2029157,
"EA19","TRADEGOOD","EXP","MLN_USD","A","2011",2413595,
"EA19","TRADEGOOD","EXP","MLN_USD","A","2012",2413294,
"EA19","TRADEGOOD","EXP","MLN_USD","A","2013",2521961,
"EA19","TRADEGOOD","EXP","MLN_USD","A","2014",2590244,
"EA19","TRADEGOOD","EXP","MLN_USD","A","2015",2348483,
"EA19","TRADEGOOD","EXP","MLN_USD","A","2016",2341574,
"EA19","TRADEGOOD","EXP","MLN_USD","A","2017",2553220,
"EA19","TRADEGOOD","EXP","MLN_USD","A","2018",2763450,
"EST","TRADEGOOD","EXP","MLN_USD","A","2007",9358.647,
"EST","TRADEGOOD","EXP","MLN_USD","A","2008",10472.43,
"EST","TRADEGOOD","EXP","MLN_USD","A","2009",7359.62,
"EST","TRADEGOOD","EXP","MLN_USD","A","2010",9914.978,
"EST","TRADEGOOD","EXP","MLN_USD","A","2011",14439.09,
"EST","TRADEGOOD","EXP","MLN_USD","A","2012",13816.6,
"EST","TRADEGOOD","EXP","MLN_USD","A","2013",14560.25,
"EST","TRADEGOOD","EXP","MLN_USD","A","2014",14628.99,
"EST","TRADEGOOD","EXP","MLN_USD","A","2015",11861.2,
"EST","TRADEGOOD","EXP","MLN_USD","A","2016",12488.48,
"EST","TRADEGOOD","EXP","MLN_USD","A","2017",13559.58,
"EST","TRADEGOOD","EXP","MLN_USD","A","2018",15012.78,
"COL","TRADEGOOD","EXP","MLN_USD","A","2007",30555.77,
"COL","TRADEGOOD","EXP","MLN_USD","A","2008",38476.02,
"COL","TRADEGOOD","EXP","MLN_USD","A","2009",33977.35,
"COL","TRADEGOOD","EXP","MLN_USD","A","2010",40761.91,
"COL","TRADEGOOD","EXP","MLN_USD","A","2011",58262.19,
"COL","TRADEGOOD","EXP","MLN_USD","A","2012",61603.86,
"COL","TRADEGOOD","EXP","MLN_USD","A","2013",60282.3,
"COL","TRADEGOOD","EXP","MLN_USD","A","2014",56898.75,
"COL","TRADEGOOD","EXP","MLN_USD","A","2015",38572.11,
"COL","TRADEGOOD","EXP","MLN_USD","A","2016",34063.23,
"COL","TRADEGOOD","EXP","MLN_USD","A","2017",39776.84,
"COL","TRADEGOOD","EXP","MLN_USD","A","2018",44439.89,
"LVA","TRADEGOOD","EXP","MLN_USD","A","2007",7736.714,
"LVA","TRADEGOOD","EXP","MLN_USD","A","2008",9003.999,
"LVA","TRADEGOOD","EXP","MLN_USD","A","2009",6968.958,
"LVA","TRADEGOOD","EXP","MLN_USD","A","2010",8819.579,
"LVA","TRADEGOOD","EXP","MLN_USD","A","2011",11637.84,
"LVA","TRADEGOOD","EXP","MLN_USD","A","2012",12395.05,
"LVA","TRADEGOOD","EXP","MLN_USD","A","2013",13023.45,
"LVA","TRADEGOOD","EXP","MLN_USD","A","2014",13769.49,
"LVA","TRADEGOOD","EXP","MLN_USD","A","2015",11625.69,
"LVA","TRADEGOOD","EXP","MLN_USD","A","2016",11658.98,
"LVA","TRADEGOOD","EXP","MLN_USD","A","2017",13169.77,
"LVA","TRADEGOOD","EXP","MLN_USD","A","2018",14873.88,
"OECD","TRADEGOOD","EXP","MLN_USD","A","2007",8673487,
"OECD","TRADEGOOD","EXP","MLN_USD","A","2008",9628703,
"OECD","TRADEGOOD","EXP","MLN_USD","A","2009",7511833,
"OECD","TRADEGOOD","EXP","MLN_USD","A","2010",8851587,
"OECD","TRADEGOOD","EXP","MLN_USD","A","2011",10381280,
"OECD","TRADEGOOD","EXP","MLN_USD","A","2012",10245900,
"OECD","TRADEGOOD","EXP","MLN_USD","A","2013",10445410,
"OECD","TRADEGOOD","EXP","MLN_USD","A","2014",10583960,
"OECD","TRADEGOOD","EXP","MLN_USD","A","2015",9406976,
"OECD","TRADEGOOD","EXP","MLN_USD","A","2016",9310403,
"OECD","TRADEGOOD","EXP","MLN_USD","A","2017",10153340,
"OECD","TRADEGOOD","EXP","MLN_USD","A","2018",11015300,
"ARG","TRADEGOOD","EXP","MLN_USD","A","2007",56076.56,
"ARG","TRADEGOOD","EXP","MLN_USD","A","2008",70159.47,
"ARG","TRADEGOOD","EXP","MLN_USD","A","2009",55790.98,
"ARG","TRADEGOOD","EXP","MLN_USD","A","2010",68305.88,
"ARG","TRADEGOOD","EXP","MLN_USD","A","2011",83119.71,
"ARG","TRADEGOOD","EXP","MLN_USD","A","2012",80083.66,
"ARG","TRADEGOOD","EXP","MLN_USD","A","2013",75928.23,
"ARG","TRADEGOOD","EXP","MLN_USD","A","2014",68440.44,
"ARG","TRADEGOOD","EXP","MLN_USD","A","2015",56809.05,
"ARG","TRADEGOOD","EXP","MLN_USD","A","2016",57959.93,
"ARG","TRADEGOOD","EXP","MLN_USD","A","2017",58638.96,
"ARG","TRADEGOOD","EXP","MLN_USD","A","2018",61637.57,
"CRI","TRADEGOOD","EXP","MLN_USD","A","2007",6874.209,
"CRI","TRADEGOOD","EXP","MLN_USD","A","2008",7513.777,
"CRI","TRADEGOOD","EXP","MLN_USD","A","2009",6622.878,
"CRI","TRADEGOOD","EXP","MLN_USD","A","2010",7492.546,
"CRI","TRADEGOOD","EXP","MLN_USD","A","2011",8301.379,
"CRI","TRADEGOOD","EXP","MLN_USD","A","2012",8922.636,
"CRI","TRADEGOOD","EXP","MLN_USD","A","2013",8866.326,
"CRI","TRADEGOOD","EXP","MLN_USD","A","2014",9455.567,
"CRI","TRADEGOOD","EXP","MLN_USD","A","2015",9431.742,
"CRI","TRADEGOOD","EXP","MLN_USD","A","2016",10100.26,
"CRI","TRADEGOOD","EXP","MLN_USD","A","2017",10807.77,
"CRI","TRADEGOOD","EXP","MLN_USD","A","2018",11473.58,
"LTU","TRADEGOOD","EXP","MLN_USD","A","2007",15780.8,
"LTU","TRADEGOOD","EXP","MLN_USD","A","2008",22318.62,
"LTU","TRADEGOOD","EXP","MLN_USD","A","2009",15367.31,
"LTU","TRADEGOOD","EXP","MLN_USD","A","2010",19920.16,
"LTU","TRADEGOOD","EXP","MLN_USD","A","2011",27087.26,
"LTU","TRADEGOOD","EXP","MLN_USD","A","2012",28871.39,
"LTU","TRADEGOOD","EXP","MLN_USD","A","2013",31847.19,
"LTU","TRADEGOOD","EXP","MLN_USD","A","2014",31565.66,
"LTU","TRADEGOOD","EXP","MLN_USD","A","2015",24703.87,
"LTU","TRADEGOOD","EXP","MLN_USD","A","2016",24243.17,
"LTU","TRADEGOOD","EXP","MLN_USD","A","2017",29004.12,
"LTU","TRADEGOOD","EXP","MLN_USD","A","2018",32340.16,
"SAU","TRADEGOOD","EXP","MLN_USD","A","2007",233174.1,
"SAU","TRADEGOOD","EXP","MLN_USD","A","2008",313480.5,
"SAU","TRADEGOOD","EXP","MLN_USD","A","2009",192307.2,
"SAU","TRADEGOOD","EXP","MLN_USD","A","2010",251142.7,
"SAU","TRADEGOOD","EXP","MLN_USD","A","2011",364698.7,
"SAU","TRADEGOOD","EXP","MLN_USD","A","2012",388369.6,
"SAU","TRADEGOOD","EXP","MLN_USD","A","2013",375901.1,
"SAU","TRADEGOOD","EXP","MLN_USD","A","2014",342456.9,
"SAU","TRADEGOOD","EXP","MLN_USD","A","2015",203536.5,
"SAU","TRADEGOOD","EXP","MLN_USD","A","2016",183607.5,
"SAU","TRADEGOOD","EXP","MLN_USD","A","2017",221861.7,
"SAU","TRADEGOOD","EXP","MLN_USD","A","2018",294387.2,
"EU28","TRADEGOOD","EXP","MLN_USD","A","2007",1696044,
"EU28","TRADEGOOD","EXP","MLN_USD","A","2008",1941356,
"EU28","TRADEGOOD","EXP","MLN_USD","A","2009",1541499,
"EU28","TRADEGOOD","EXP","MLN_USD","A","2010",1794579,
"EU28","TRADEGOOD","EXP","MLN_USD","A","2011",2150103,
"EU28","TRADEGOOD","EXP","MLN_USD","A","2012",2151133,
"EU28","TRADEGOOD","EXP","MLN_USD","A","2013",2223856,
"EU28","TRADEGOOD","EXP","MLN_USD","A","2014",2240859,
"EU28","TRADEGOOD","EXP","MLN_USD","A","2015",2026675,
"EU28","TRADEGOOD","EXP","MLN_USD","A","2016",1984271,
"EU28","TRADEGOOD","EXP","MLN_USD","A","2017",2178651,
"EU28","TRADEGOOD","EXP","MLN_USD","A","2018",2352809,
"G-7","TRADEGOOD","EXP","MLN_USD","A","2007",5020827,
"G-7","TRADEGOOD","EXP","MLN_USD","A","2008",5491908,
"G-7","TRADEGOOD","EXP","MLN_USD","A","2009",4227247,
"G-7","TRADEGOOD","EXP","MLN_USD","A","2010",4981071,
"G-7","TRADEGOOD","EXP","MLN_USD","A","2011",5755830,
"G-7","TRADEGOOD","EXP","MLN_USD","A","2012",5692644,
"G-7","TRADEGOOD","EXP","MLN_USD","A","2013",5729867,
"G-7","TRADEGOOD","EXP","MLN_USD","A","2014",5858444,
"G-7","TRADEGOOD","EXP","MLN_USD","A","2015",5243821,
"G-7","TRADEGOOD","EXP","MLN_USD","A","2016",5161600,
"G-7","TRADEGOOD","EXP","MLN_USD","A","2017",5566886,
"G-7","TRADEGOOD","EXP","MLN_USD","A","2018",5990697,
"G-20","TRADEGOOD","EXP","MLN_USD","A","2007",7144904,
"G-20","TRADEGOOD","EXP","MLN_USD","A","2008",8311327,
"G-20","TRADEGOOD","EXP","MLN_USD","A","2009",6505761,
"G-20","TRADEGOOD","EXP","MLN_USD","A","2010",8171131,
"G-20","TRADEGOOD","EXP","MLN_USD","A","2011",9886086,
"G-20","TRADEGOOD","EXP","MLN_USD","A","2012",10148090,
"G-20","TRADEGOOD","EXP","MLN_USD","A","2013",10355240,
"G-20","TRADEGOOD","EXP","MLN_USD","A","2014",10448530,
"G-20","TRADEGOOD","EXP","MLN_USD","A","2015",9270730,
"G-20","TRADEGOOD","EXP","MLN_USD","A","2016",8885742,
"G-20","TRADEGOOD","EXP","MLN_USD","A","2017",9859680,
"G-20","TRADEGOOD","EXP","MLN_USD","A","2018",10786190,
